removal,coef_var,Layer,Date,n,Sensors
0.6428571428571429,0.055753121089909284,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.6071428571428572,0.057954054439863886,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.5714285714285714,0.06096792398626542,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.5357142857142858,0.05941537671233023,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.5,0.06229416544733245,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.4642857142857143,0.06470769358196617,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.4285714285714286,0.06884492332730587,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.3928571428571429,0.07390816828948796,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.3571428571428572,0.07490851432439145,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.3214285714285715,0.07695526016524427,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.2857142857142858,0.08381068455565857,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.25,0.08809254616071892,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.2142857142857143,0.09599083174680095,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.1785714285714286,0.10587187810634462,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.1428571428571429,0.11901372550189061,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.1071428571428572,0.1417335966293659,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.07142857142857151,0.168900575213372,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.03571428571428581,0.24026270387190932,10cm,2014-05-21,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
1,0.049929346865509656,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.9642857142857143,0.05317571545894627,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.9285714285714286,0.054240504544637545,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.8928571428571429,0.0526664472207718,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.8571428571428572,0.05634478902693516,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.8214285714285714,0.05427565604519494,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.7857142857142857,0.057300360227270856,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.75,0.05989033331646997,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.7142857142857143,0.05712307852877814,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.6785714285714286,0.06408761567808033,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.6428571428571429,0.06246103830669247,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.6071428571428572,0.0631739904095679,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.5714285714285714,0.06719669757329817,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.5357142857142858,0.06844034322228985,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.5,0.0714245245019935,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.4642857142857143,0.07433412809887927,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.4285714285714286,0.07546624303484731,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.3928571428571429,0.08152675833329237,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.3571428571428572,0.08678691608038962,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.3214285714285715,0.0890786327896785,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.2857142857142858,0.09514840228301753,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.25,0.10212464157135004,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.2142857142857143,0.1083631771669926,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.1785714285714286,0.12152106302346379,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.1428571428571429,0.12852483573374446,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.1071428571428572,0.1588888425207572,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.07142857142857151,0.1889600691201335,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.03571428571428581,0.2762180702959262,10cm,2014-07-03,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
1,0.04878112195806161,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.9642857142857143,0.046310248341107994,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.9285714285714286,0.04857111200959858,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.8928571428571429,0.05052037029406126,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.8571428571428572,0.05043494310332227,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.8214285714285714,0.05106875004451044,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.7857142857142857,0.054541232039226555,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.75,0.055441873811711534,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.7142857142857143,0.05837219279374221,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.6785714285714286,0.05681678239427261,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.6428571428571429,0.05739235602833457,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.6071428571428572,0.057030175646022245,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.5714285714285714,0.06351124950180798,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.5357142857142858,0.06420112190595273,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.5,0.06448948258122732,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.4642857142857143,0.07102108622797372,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.4285714285714286,0.0737182024510522,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.3928571428571429,0.07467694307379294,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.3571428571428572,0.07868394632657359,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.3214285714285715,0.08095895185123364,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.2857142857142858,0.08887523121966134,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.25,0.09467333590036828,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
0.2142857142857143,0.10151277285375328,10cm,2014-05-25,28,"10cm_1,10cm_2,10cm_3,10cm_4,10cm_5,10cm_6,10cm_7,10cm_8,10cm_9,10cm_10,10cm_11,10cm_12,10cm_13,10cm_14,10cm_15,10cm_16,10cm_17,10cm_18,10cm_19,10cm_20,10cm_22,10cm_23,10cm_24,10cm_25,10cm_26,10cm_27,10cm_29,10cm_30"
